strings.exe,0.20479113,0.017590083,0.006602758,0.005292371,0.006428372,0.005159837,0.0034209583,0.0030492665,0.009302256,0.003339246,0.0032983897,0.0016003667,0.0022570551,0.0023367745,0.00118184,0.023519212,0.0052026864,0.0009905134,0.00081313774,0.0010233977,0.001690051,0.0018564652,0.0007563377,0.0008091518,0.0031907684,0.00066864636,0.0005590322,0.0006347656,0.000850008,0.000716478,0.0005949059,0.00489477,0.01092056,0.0007942044,0.00046436544,0.0006766183,0.01607342,0.0019959742,0.0004803093,0.00059291295,0.004960539,0.0019082829,0.00054807076,0.0007274394,0.0010353555,0.0015804368,0.0026118064,0.0008370536,0.0049804687,0.0055604274,0.0018185985,0.001374163,0.0017209423,0.0006576849,0.0023656727,0.00053013396,0.004045759,0.0034149792,0.0013452647,0.0008878747,0.0019072864,0.0012167172,0.0005062181,0.0004583865,0.007480668,0.012811902,0.0048788264,0.007243503,0.014696269,0.009306242,0.005070153,0.003629225,0.051370177,0.010401387,0.0010702328,0.0016990195,0.016454082,0.0072325417,0.00226702,0.004340721,0.0057816487,0.0008320711,0.004581872,0.004302854,0.004224131,0.0020457988,0.002192283,0.0021065848,0.002386599,0.00060188136,0.0005321269,0.002216199,0.001633251,0.0017358897,0.002155413,0.011282287,0.003062221,0.0026546556,0.0014787946,0.0029177296,0.0023288026,0.004340721,0.006235053,0.001163903,0.0022381218,0.0034090003,0.0005082111,0.0006487165,0.0030173787,0.0012745137,0.0032605228,0.0029526069,0.003384088,0.00041254784,0.0031748246,0.0032764669,0.008769132,0.0043805805,0.0011310189,0.0009875239,0.002410515,0.0010692363,0.0006626674,0.00060885685,0.0011389907,0.00051020406,0.00062978314,0.00059889193,0.0055853394,0.0019142618,0.00074836577,0.012925502,0.011315171,0.011415816,0.0012685348,0.0012127312,0.0022859534,0.029108537,0.0005460778,0.023223255,0.001364198,0.009955955,0.00060786033,0.0004394531,0.005743782,0.00054109533,0.0005968989,0.0008081553,0.0016442124,0.0008589764,0.00056102517,0.00058992347,0.0011977839,0.00036969865,0.00033083546,0.00031688457,0.00067163585,0.00034478636,0.00040656887,0.00034080038,0.0012655453,0.00032087055,0.00030094068,0.000325853,0.0004673549,0.00034777581,0.00060586736,0.00032087055,0.0013582191,0.0004902742,0.00045240752,0.00045440052,0.0005779656,0.00030791614,0.0004025829,0.0005211655,0.0015405772,0.00035774076,0.00032983898,0.0004025829,0.0006158323,0.000388632,0.0031708386,0.0009636081,0.0025171398,0.0013970822,0.0022779815,0.0006317762,0.0010811941,0.00051020406,0.00065270247,0.00061882177,0.010409359,0.0033830914,0.0023158481,0.0034618145,0.0024722975,0.0011350048,0.0020418128,0.00434371,0.0015854193,0.0020418128,0.00085499045,0.0007324219,0.0005709901,0.0005460778,0.00068160077,0.0008559869,0.002785196,0.0011459662,0.0021833146,0.0009994818,0.00060188136,0.00059191644,0.00076630263,0.00069056917,0.0017109774,0.0023447466,0.0009745695,0.001236647,0.00044941806,0.00041055484,0.00049724965,0.00045440052,0.0030193718,0.0011280293,0.0012914541,0.00045041455,0.00070651306,0.00050422514,0.00051319355,0.00047831633,0.010773079,0.007219587,0.00129544,0.0022700096,0.0017169563,0.0011001276,0.0005560427,0.0005112006,0.002078683,0.001560507,0.0010702328,0.0008450255,0.00057696906,0.00073541136,0.0026078206,0.0018405213,0.0034428812,0.0027812102,0.0035355547,0.0017259248,0.0016491949,0.0022261639,0.00371592,0.038963847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094264717,4.488796e-06,1.9950205e-06,4.488796e-06,3.192033e-05,7.980082e-06,4.488796e-06,2.9925307e-06,3.4912857e-06,1.4962653e-06,1.9950205e-06,4.987551e-06,9.975103e-07,1.9950205e-06,4.987551e-07,4.987551e-06,0.00087481644,6.0848124e-05,2.4937756e-06,2.4937756e-06,6.4838164e-06,1.4962653e-06,6.4838164e-06,1.9950205e-06,4.987551e-07,1.4962653e-06,0.0,6.0349368e-05,0.0,9.975103e-07,9.975103e-07,0.0,0.010090813,0.00014962653,0.00011920247,5.9351856e-05,0.0005451393,5.187053e-05,0.00013965143,9.426472e-05,4.9376755e-05,5.6858084e-05,4.7381734e-05,5.586057e-05,0.00014763151,5.8354348e-05,4.6384226e-05,0.0005456381,0.011370121,0.00022194603,0.00013167135,0.0009775601,0.00883445,0.0049291966,0.000116708696,0.00011620994,7.531202e-05,8.1795835e-05,0.000108229855,9.7756e-05,8.728214e-05,9.376596e-05,7.032447e-05,0.000266834,0.0103516625,0.0003556124,0.00010922737,0.0043755784,0.01859359,0.011685333,0.00036359247,0.00019950204,5.7855592e-05,5.2369287e-05,4.3391694e-05,0.00021745723,0.00018653441,8.1795835e-05,8.528712e-05,0.00022793109,0.019214042,0.00087830774,0.0004812987,0.0013885342,0.0029556227,0.0015241957,0.0013132222,0.0008613501,0.0002089784,0.00014813026,0.00014314272,0.00014862903,0.00041147295,0.00029825556,0.0002822954,0.00038603647,0.02830186,0.00085486623,0.0013536214,0.0015526246,0.0038947787,0.0011067375,0.0032593645,0.0018129748,0.0004264356,0.001116214,0.00040848044,0.0004264356,0.0005975086,0.00058803224,0.0004354132,0.000851375,0.013336212,0.00032269454,0.00328929,0.00092070195,0.0019251948,0.0009456397,0.007466364,0.0037212118,0.00025286883,0.000586536,0.00023291864,0.0002753128,0.00033915348,0.00024688378,0.00019850454,0.0006698281,0.013729731,0.00065037666,0.005009496,0.002551631,0.0029975183,0.0015256918,0.007969109,0.004721216,0.00060399243,0.0007441426,0.0004279319,0.00045835593,0.00046833104,0.00039401653,0.00041296924,0.0012578603,0.0078204805,0.00041396674,0.0021925275,0.0009566123,0.0019685864,0.0010768123,0.004113732,0.0019950203,0.0013860405,0.0005850397,0.0002842904,0.00036608626,0.00040199663,0.00026833024,0.0002109734,0.002517217,0.058812704,0.0052683502,0.010071861,0.0046563777,0.030622566,0.005343662,0.0058094994,0.004937676,0.03160661,0.0035880443,0.0020952702,0.0042828103,0.00754018,0.0035755753,0.0077197314,0.017337725,0.121148616,0.01522051,0.022658944,0.0146349715,0.0859779,0.01965195,0.010097297,0.013973123,0.07789757,0.0076339454,0.004240416,0.010350166,0.026248483,0.011396055,0.023230018,0.04432237,0.0020254445,0.00044638582,0.00039501404,0.00031720824,0.0013221998,0.00038254517,0.00033266965,0.0003077319,0.0010414007,0.00031920327,7.3317e-05,0.00021246968,0.0006144663,0.00033815595,0.00044987712,0.00061496504,0.0005461369,0.0004209493,0.00042493935,0.0004234431,0.0004199518,0.0004219468,0.0005167103,0.0004209493,0.0004209493,0.0004209493,0.0004219468,0.00051172276,0.0004219468,0.0005157128,0.0004209493,0.0004209493,7438.0,17.500671,130170.0,0.048390567,0.00020742106,0.00014596297,0.0005608051,0.0058231545,0.009203349,0.00015364523,0.001498041,0.0061150803,0.0027963433,0.0010678343,0.0015210878,0.0020588462,0.007659215,0.01175386,0.0026657449,0.008565722,0.009702696,0.008358301,0.006867942,0.008642544,0.0013597603,0.015103326,0.00097564724,0.008035646,0.0040639164,0.005838519,0.0018821541,0.0011830683,0.0003610663,0.00043788893,7.682262e-05,0.0010678343,0.035445955,0.022516709,0.028508874,0.0277176,0.029453792,0.021802258,0.009303219,0.016632097,0.013520781,0.0009218714,0.0010678343,0.034593225,0.012245525,0.005899977,0.027356533,0.0135130985,0.0002611969,0.028846892,0.019390028,0.01977414,0.0096105095,0.009065068,0.010040716,0.0056310976,0.0012214796,0.00055312284,0.0069985404,0.0050549284,0.010178996,0.008873012,0.08110163,0.0015057233,0.017208267,0.00757471,0.0144580165,0.012314665,0.029630484,0.018183913,0.005953753,0.005815472,0.022585848,0.0015748637,0.0015518168,0.015241607,0.0061765383,0.021272182,0.019013597,0.007044634,0.0001997388,0.019651225,0.01979719,0.023715142,0.0087424135,0.0031343629,0.0022816318,0.0068525774,0.0046016746,0.0011907505,0.00015364523,0.000822002,0.00020742106,8.450488e-05,0.00021510333,5.7794614,0.0,1.0,0.0,14.0,1003520.0,1044480.0,0.0,0.0,151.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,4.0,0.0,5.0,2.0,711680.0,1024.0,4096.0,9.0,1.0,0.0,1.0,5.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,224768.0,0.0,0.0,-19968.0,0.0,19968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-711680.0,-5632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7567689,0.0,0.0,0.0,0.0,0.0,-0.90270704,0.0,0.0,0.0,0.0,0.0,5.500062,0.0,0.0,-4.3505716,0.0,5.7609496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8520274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.232304,-4.3876967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.0,0.0,0.0,0.0,0.0,0.0,-104.0,0.0,0.0,0.0,0.0,0.0,224688.0,0.0,0.0,-19816.0,0.0,19632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500.0,0.0,0.0,-19424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-711648.0,-5128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
